,year,month,day,hour,outdoor_temperature,heat_transfer_window ,heat_transfer_wall,heat_transfer_infiltration,heat_transfer_natural_vent,heating_load,cooling_load,lighting_energy,equipment_energy,heat_energy,cool_energy,DHW_energy,pump_energy,fan_energy,total_electricity,total_gas,SWH_production,PV_production,wind_production,occupants
7976,1998,11,29,9,11.0,8694033.193827404,10386469.508850988,669119.9999999999,0.0,23957664.659286793,0.0,379391.04000000004,1705854.528,31061558.021644346,0.0,4576304.736875295,427133.3476061946,480776.4280735989,2993155.3436797936,35637862.75851964,0.0,0.0,0.0,1.8227274879999997
7977,1998,11,29,10,14.0,10405363.747694954,14609174.71999097,669119.9999999999,0.0,13385058.412808195,0.0,258748.704,1487212.8768,17416287.00634615,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,20125379.668793876,0.0,0.0,0.0,1.079022912
7978,1998,11,29,11,17.0,10675254.067134112,19310831.65548761,669119.9999999999,0.0,3357501.324065242,0.0,258748.704,1487212.8768,4421996.207912916,0.0,2709092.6624477254,427133.3476061946,480776.4280735989,2653871.3564797933,7131088.870360642,0.0,0.0,0.0,1.079022912
7979,1998,11,29,12,19.0,10217475.78676832,16945449.059436508,669119.9999999999,0.0,0.0,0.0,258748.704,1487212.8768,0.0,0.0,2709092.6624477254,58126.35456000001,480776.4280735989,2284864.363433599,2709092.6624477254,0.0,0.0,0.0,1.079022912
7980,1998,11,29,13,19.0,11525559.538565082,16941027.859036732,669119.9999999999,0.0,0.0,929688.115031098,258748.704,1487212.8768,0.0,349336.19625873904,2709092.6624477254,58126.35456000001,480776.4280735989,2634200.559692338,2709092.6624477254,0.0,0.0,0.0,1.079022912
7981,1998,11,29,14,19.0,8583726.457850622,10567242.513169855,669119.9999999999,0.0,0.0,1549971.217678613,258748.704,1487212.8768,0.0,578404.1080186843,2709092.6624477254,58126.35456000001,480776.4280735989,2863268.471452283,2709092.6624477254,0.0,0.0,0.0,1.079022912
7982,1998,11,29,15,20.0,9484454.671816649,9244521.750176217,669119.9999999999,0.0,0.0,2038208.3568023404,258748.704,1487212.8768,0.0,757621.4043125352,2709092.6624477254,58126.35456000001,480776.4280735989,3042485.7677461337,2709092.6624477254,0.0,0.0,0.0,1.079022912
7983,1998,11,29,16,18.0,5419983.888895266,6275649.705355772,669119.9999999999,0.0,0.0,0.0,258748.704,1487212.8768,0.0,0.0,2709092.6624477254,58126.35456000001,480776.4280735989,2284864.363433599,2709092.6624477254,0.0,0.0,0.0,1.079022912
7984,1998,11,29,17,16.0,-635923.8618669701,-5882425.370054825,669119.9999999999,0.0,910300.2219726829,0.0,965941.6320000001,1995315.8399999999,1202851.099673674,0.0,3303684.1273671095,427133.3476061946,480776.4280735989,3869167.2476797937,4506535.2270407835,0.0,0.0,0.0,1.315846784
7985,1998,11,29,18,12.0,-642114.3428733705,-5939688.581436742,669119.9999999999,0.0,8285246.23499206,0.0,1344931.2,2425292.352,10835016.716478836,0.0,6194547.734920159,427133.3476061946,480776.4280735989,4678133.327679793,17029564.451398995,0.0,0.0,0.0,2.46726848
