,floor_1,floor_2
172,22.22000000000001,22.220000000000006
173,22.21999999999999,22.22000000000001
174,22.21999999999999,22.22000000000001
175,22.219999999999974,22.22
176,22.22,22.22000000000001
177,22.220000000000013,22.21999999999997
178,22.220000000000006,22.22000000000001
179,22.220000000000002,22.22
180,22.220000000000002,22.219999999999988
181,22.220000000000006,22.22
182,22.219999999999995,22.21999999999999
183,22.219999999999995,22.22
184,22.220000000000013,22.22
185,22.220000000000013,22.219999999999995
186,22.219999999999995,22.22000000000001
187,22.219999999999995,22.219999999999985
188,22.21999999999999,22.22
189,22.219999999999995,22.220000000000013
190,22.219999999999995,22.22
191,22.219999999999978,22.219999999999988
192,22.22,22.22000000000002
193,22.219999999999988,22.220000000000027
194,22.220000000000027,22.220000000000002
195,22.22,22.220000000000024
