,floor_1_perimeter,floor_1_core,floor_2_perimeter,floor_2_core,floor_3_perimeter,floor_3_core,floor_1_plenum,floor_2_plenum,floor_3_plenum
1530,16.21582067162918,18.43065763704592,15.839773374532024,16.849470729644086,15.809198239767367,15.99880280795014,16.20694993502109,15.541986364574129,13.851599521502095
1531,15.97411671184134,18.43057954374083,15.895532750723428,16.886131120267116,15.889776454014303,16.030851940678925,16.04076642323133,15.38355728769942,13.651643733822171
1532,15.930879576356448,18.352792127839287,15.918807509872885,16.84938104368757,15.917992478131321,15.997698868917201,15.935797964339784,15.283043587636026,13.487929180347319
1533,15.922281737867097,18.285300827310955,15.924264862204693,16.796026936712188,15.923897844374594,15.982832325391783,15.835070990580745,15.187652602156371,13.311385055371865
1534,15.927178739314995,18.226163871478438,15.930674841292767,16.73664522347418,15.930692192629984,15.976325681417896,15.734199297718057,15.096004617518332,13.148720434303078
1535,15.94241937995476,18.171954759682936,15.94498900273501,16.6761447218486,15.945707132535478,15.9747876991277,15.649434569338622,15.023045858807363,13.008400786319655
1536,14.977050030615661,18.197248258358698,14.112402767242251,16.69259221780339,13.61737006817251,15.846977340771785,15.566902769003848,14.953700770042456,12.891916348594219
1537,14.637042593105674,18.05480706092555,13.557377488027813,16.432166425276236,13.086437984958422,15.475979976636028,15.367823779215199,14.71034107667996,12.755841801979031
1538,14.388394690978053,17.918694119573992,13.21341942206122,16.210746895639602,12.957568053071636,15.23431133785615,15.178249916666816,14.490493008564968,12.590837047761518
1539,14.132765982206664,17.79345551840637,12.980716668172272,16.021119079459954,12.9250282654689,15.066573096321891,14.994782429102585,14.2992121671937,12.383458300005277
1540,13.911900249008678,17.668988755080807,12.938029539756723,15.85310333388554,12.927108777960338,14.922898033328805,14.82603251339668,14.132244657312146,12.189494672655544
1541,13.837264069666665,17.59825578910277,12.96273660671516,15.764383240776429,12.96149069048991,14.840485487080521,14.706318532696836,14.009053482942997,12.039323016730048
1542,17.095087445286158,17.810244814180276,16.908107265608447,17.329427014560633,16.90826265803029,17.089155995667163,14.62179729470319,13.91775653904629,11.937636498289704
1543,21.98463928580979,21.788655979341172,21.98595876142852,21.693989450608264,22.006726555382258,21.63880288008595,15.023589551468962,14.39174673175458,12.112158050686114
1544,23.51189480393093,23.309122854791788,23.536831999414844,23.31136937103306,23.545197790985647,23.295270379380668,16.12756553077366,15.56123876095717,12.725319336358972
1545,23.575514440137837,23.405292726285996,23.595757676566265,23.429009283650327,23.587495367991476,23.409082304274605,17.02316068393908,16.507929371252903,13.45894385609669
1546,23.42017357745935,23.289455894149285,23.43742131549318,23.31970880374758,23.42916807589604,23.306264542430597,17.649156318217827,17.175549348547626,14.29573229890785
