,year,month,day,hour,outdoor_temperature,heat_transfer_window ,heat_transfer_wall,heat_transfer_infiltration,heat_transfer_natural_vent,heating_load,cooling_load,lighting_energy,equipment_energy,heat_energy,cool_energy,DHW_energy,pump_energy,fan_energy,total_electricity,total_gas,SWH_production,PV_production,wind_production,occupants
6591,1990,10,2,16,22.0,73590340.2328951,15081875.426902395,13968945.417599998,0.0,0.0,357423238.2947581,173755669.8384,130268325.49200001,0.0,108882542.08073595,25472902.27737938,19865.96928,6573944.1732970355,419500347.55371296,25472902.27737938,0.0,0.0,0.0,254.74060818083967
6592,1990,10,2,17,21.4,13767786.35176422,-4052497.109603267,13968945.417599998,0.0,0.0,318441962.5381107,173755669.8384,130268325.49200001,0.0,97151589.07519092,25472902.27737938,19865.96928,6573944.1732970355,407769394.54816794,25472902.27737938,0.0,0.0,0.0,254.74060818083967
6593,1990,10,2,18,19.0,-2764790.483158076,-6889784.711319458,13968945.417599998,0.0,0.0,122781966.66436115,96530927.688,72371291.94,0.0,37436031.31161353,8044074.4033829635,19865.96928,6573944.1732970355,212932061.08219057,8044074.4033829635,0.0,0.0,0.0,80.44440258342304
6594,1990,10,2,19,19.0,-5027970.989930648,-8811945.266779672,13968945.417599998,0.0,0.0,62734517.61833693,57918556.61279999,57897033.552,0.0,19209141.280471962,2681358.134460988,19865.96928,6573944.1732970355,141618541.587849,2681358.134460988,0.0,0.0,0.0,26.814800861141016
6595,1990,10,2,20,20.3,-2304106.67792183,-4038142.219859697,13968945.417599998,0.0,0.0,66623260.32937536,57918556.61279999,57897033.552,0.0,20476477.68755179,2681358.134460988,19865.96928,6573944.1732970355,142885877.99492884,2681358.134460988,0.0,0.0,0.0,26.814800861141016
6596,1990,10,2,21,19.0,-2742245.670156111,-4806017.934843434,13968945.417599998,0.0,0.0,47027533.47106719,38612371.07520001,57897033.552,0.0,14482350.970317747,2681358.134460988,19865.96928,6573944.1732970355,117585565.7400948,2681358.134460988,0.0,0.0,0.0,26.814800861141016
6597,1990,10,2,22,19.0,-2587736.0036483486,-4535226.650012739,13968945.417599998,0.0,0.0,0.0,38612371.07520001,57897033.552,0.0,0.0,2681358.134460988,19865.96928,6573944.1732970355,103103214.76977704,2681358.134460988,0.0,0.0,0.0,26.814800861141016
6598,1990,10,2,23,20.2,-2240672.0139218294,-3926967.5952836955,13968945.417599998,0.0,0.0,0.0,9653092.768800002,57897033.552,0.0,0.0,1340679.067230494,19865.96928,6573944.1732970355,74143936.46337704,1340679.067230494,0.0,0.0,0.0,13.407400430570508
6599,1990,10,2,24,19.0,-2587736.0036483486,-4535226.650012739,13968945.417599998,0.0,0.0,0.0,9653092.768800002,57897033.552,0.0,0.0,1340679.067230494,19865.96928,6573944.1732970355,74143936.46337704,1340679.067230494,0.0,0.0,0.0,13.407400430570508
6600,1990,10,3,1,19.0,-2587736.0036483486,-4535226.650012739,13968945.417599998,0.0,0.0,0.0,9653092.768800002,57897033.552,0.0,0.0,0.0,19865.96928,6573944.1732970355,74143936.46337704,0.0,0.0,0.0,0.0,0.0
6601,1990,10,3,2,19.4,-2771836.9005728615,-4857879.073925437,13968945.417599998,0.0,0.0,0.0,9653092.768800002,57897033.552,0.0,0.0,0.0,19865.96928,6573944.1732970355,74143936.46337704,0.0,0.0,0.0,0.0,0.0
6602,1990,10,3,3,19.2,-2756895.1076483484,-4831692.315548738,13968945.417599998,0.0,0.0,0.0,9653092.768800002,57897033.552,0.0,0.0,0.0,19865.96928,6573944.1732970355,74143936.46337704,0.0,0.0,0.0,0.0,0.0
6603,1990,10,3,4,18.9,-2657666.118156109,-4657785.102075432,13968945.417599998,0.0,0.0,0.0,9653092.768800002,57897033.552,0.0,0.0,0.0,19865.96928,6573944.1732970355,74143936.46337704,0.0,0.0,0.0,0.0,0.0
6604,1990,10,3,5,18.7,-2488507.01415611,-4361319.436539434,13968945.417599998,0.0,0.0,0.0,9653092.768800002,57897033.552,0.0,0.0,0.0,19865.96928,6573944.1732970355,74143936.46337704,0.0,0.0,0.0,0.0,0.0
6605,1990,10,3,6,19.0,-6218148.4014270855,-10897832.044739936,13968945.417599998,0.0,0.0,0.0,19306185.537600003,57897033.552,0.0,0.0,0.0,19865.96928,6573944.1732970355,83797029.23217703,0.0,0.0,0.0,0.0,0.0
6606,1990,10,3,7,19.0,1088450.1475920365,-7818836.3662075475,13968945.417599998,0.0,0.0,0.0,19306185.537600003,57897033.552,0.0,0.0,2681358.134460988,19865.96928,6573944.1732970355,83797029.23217703,2681358.134460988,0.0,0.0,0.0,26.814800861141016
