,year,month,day,hour,outdoor_temperature,heat_transfer_window ,heat_transfer_wall,heat_transfer_infiltration,heat_transfer_natural_vent,heating_load,cooling_load,lighting_energy,equipment_energy,heat_energy,cool_energy,DHW_energy,pump_energy,fan_energy,total_electricity,total_gas,SWH_production,PV_production,wind_production,occupants
1673,1991,3,11,18,2.8,3109723.1295938496,-590162.3321492849,669119.9999999999,0.0,27407457.842396535,0.0,1344931.2,2425292.352,35534279.07537606,0.0,6194547.734920159,428543.0897371215,551228.4829663817,4749995.124703504,41728826.81029622,0.0,0.0,0.0,2.46726848
1674,1991,3,11,19,2.8,-293471.4256675226,-2714670.518361405,669119.9999999999,0.0,30340010.47510761,0.0,2007360.0,2810304.0,39336388.13099187,0.0,10045336.647770634,428543.0897371215,551228.4829663817,5797435.572703503,49381724.778762504,0.0,0.0,0.0,4.001025344
1675,1991,3,11,20,0.0,-268928.30181443517,-2487641.619036975,669119.9999999999,0.0,37417654.2750894,0.0,2007360.0,2810304.0,48390746.522032775,0.0,10045336.647770634,428543.0897371215,551228.4829663817,5797435.572703503,58436083.16980341,0.0,0.0,0.0,4.001025344
1676,1991,3,11,21,-0.5,-364788.5512756189,-3374368.4698816007,669119.9999999999,0.0,38310976.31765088,0.0,2007360.0,2810304.0,49514630.08476937,0.0,10045336.647770634,428543.0897371215,551228.4829663817,5797435.572703503,59559966.732540004,0.0,0.0,0.0,4.001025344
1677,1991,3,11,22,-0.5,-370518.4453386142,-3427371.158135719,669119.9999999999,0.0,40979339.14182437,0.0,2007360.0,2810304.0,52881166.93166967,0.0,10045336.647770634,428543.0897371215,551228.4829663817,5797435.572703503,62926503.5794403,0.0,0.0,0.0,4.001025344
1678,1991,3,11,23,-1.0,-278373.7208024982,-2575013.670343649,669119.9999999999,0.0,42941557.41779129,0.0,602208.0,2375268.9408,55348332.08107119,0.0,11199688.546230623,428543.0897371215,551228.4829663817,3957248.513503503,66548020.62730181,0.0,0.0,0.0,4.4608
1679,1991,3,11,24,-1.6,-184855.15478746526,-1709947.8687822404,669119.9999999999,0.0,43735081.53086084,0.0,602208.0,2375268.9408,56344971.261722535,0.0,11199688.546230623,428543.0897371215,551228.4829663817,3957248.513503503,67544659.80795316,0.0,0.0,0.0,4.4608
1680,1991,3,12,1,-2.1,-282269.5658902466,-2611051.031663437,669119.9999999999,0.0,46433693.12789018,0.0,200736.0,1570959.936,59724361.63578014,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,70924050.18201077,0.0,0.0,0.0,4.4608
1681,1991,3,12,2,-2.1,-376359.4211869955,-3481401.375551249,669119.9999999999,0.0,46346441.3917523,0.0,200736.0,1570959.936,59614710.63523212,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,70814399.18146275,0.0,0.0,0.0,4.4608
1682,1991,3,12,3,-3.0,-285312.4088985288,-2639197.9498439617,669119.9999999999,0.0,48711564.891943924,0.0,200736.0,1570959.936,62568026.4207,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,73767714.96693063,0.0,0.0,0.0,4.4608
1683,1991,3,12,4,-3.8,-290216.82045751956,-2684564.7566423398,669119.9999999999,0.0,49428702.07030317,0.0,200736.0,1570959.936,63461326.420971915,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,74661014.96720254,0.0,0.0,0.0,4.4608
1684,1991,3,12,5,-4.3,-291128.07829002745,-2692994.07737402,669119.9999999999,0.0,50979713.893558025,0.0,200736.0,1570959.936,65391484.81290512,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,76591173.35913575,0.0,0.0,0.0,4.4608
1685,1991,3,12,6,-4.3,-388170.77105337,-3590658.769832027,669119.9999999999,0.0,51272676.33216987,0.0,200736.0,1570959.936,65755160.99548231,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,76954849.54171294,0.0,0.0,0.0,4.4608
1686,1991,3,12,7,-3.8,1083436.5900639284,-2450206.8463856117,669119.9999999999,0.0,50258323.43519433,0.0,200736.0,1570959.936,64493822.704596035,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,75693511.25082666,0.0,0.0,0.0,4.4608
1687,1991,3,12,8,-2.7,7653471.369944256,3607196.3856311003,669119.9999999999,0.0,43538494.92709383,0.0,863164.7999999999,2019203.424,56096970.15290664,0.0,9890444.955176264,428543.0897371215,551228.4829663817,3862139.796703503,65987415.108082905,0.0,0.0,0.0,3.93933248
1688,1991,3,12,9,-1.6,11155542.111027503,13002150.507132571,669119.9999999999,0.0,38573769.1630944,0.0,379391.04000000004,1705854.528,49852736.563327305,0.0,4576304.736875295,428543.0897371215,551228.4829663817,3065017.140703503,54429041.3002026,0.0,0.0,0.0,1.8227274879999997
1689,1991,3,12,10,0.0,12528933.983163288,19837310.434721027,669119.9999999999,0.0,30096999.92906996,0.0,258748.704,1487212.8768,39021320.436249174,0.0,2709092.6624477254,428543.0897371215,551228.4829663817,2725733.153503503,41730413.0986969,0.0,0.0,0.0,1.079022912
1690,1991,3,12,11,2.8,12285064.688999416,24536067.967128377,669119.9999999999,0.0,22396241.788230855,0.0,258748.704,1487212.8768,29037144.21523328,0.0,2709092.6624477254,428543.0897371215,551228.4829663817,2725733.153503503,31746236.877681006,0.0,0.0,0.0,1.079022912
1691,1991,3,12,12,4.4,10905322.58289997,26015167.451597795,669119.9999999999,0.0,17470013.718672387,0.0,258748.704,1487212.8768,22666281.199228503,0.0,2709092.6624477254,428543.0897371215,551228.4829663817,2725733.153503503,25375373.861676227,0.0,0.0,0.0,1.079022912
1692,1991,3,12,13,5.6,12114204.740146672,17517564.97119968,669119.9999999999,0.0,15943271.335107215,0.0,258748.704,1487212.8768,20697659.532351263,0.0,2709092.6624477254,428543.0897371215,551228.4829663817,2725733.153503503,23406752.194798987,0.0,0.0,0.0,1.079022912
1693,1991,3,12,14,6.7,12894854.026870992,18294369.701215763,669119.9999999999,0.0,12927414.136124616,0.0,258748.704,1487212.8768,16836434.15176326,0.0,2709092.6624477254,428543.0897371215,551228.4829663817,2725733.153503503,19545526.814210985,0.0,0.0,0.0,1.079022912
1694,1991,3,12,15,7.2,13462301.960376842,16198880.83724142,669119.9999999999,0.0,12499394.422558088,0.0,258748.704,1487212.8768,16288751.422089243,0.0,2709092.6624477254,428543.0897371215,551228.4829663817,2725733.153503503,18997844.08453697,0.0,0.0,0.0,1.079022912
1695,1991,3,12,16,5.0,11940554.684725424,11407886.257628836,669119.9999999999,0.0,17210213.97393152,0.0,258748.704,1487212.8768,22313362.655277368,0.0,2709092.6624477254,428543.0897371215,551228.4829663817,2725733.153503503,25022455.317725092,0.0,0.0,0.0,1.079022912
1696,1991,3,12,17,8.3,8666880.255428284,5529325.06095305,669119.9999999999,0.0,13149764.730311159,0.0,965941.6320000001,1995315.8399999999,17103487.705565583,0.0,3303684.1273671095,428543.0897371215,551228.4829663817,3941029.044703503,20407171.832932692,0.0,0.0,0.0,1.315846784
1697,1991,3,12,18,7.8,3016163.359817965,-479696.6497480804,669119.9999999999,0.0,20808231.74939209,0.0,1344931.2,2425292.352,26978259.651072584,0.0,6194547.734920159,428543.0897371215,551228.4829663817,4749995.124703504,33172807.385992743,0.0,0.0,0.0,2.46726848
1698,1991,3,12,19,5.0,-373273.0082984129,-3452851.427095217,669119.9999999999,0.0,24940464.817324046,0.0,2007360.0,2810304.0,32335776.713937543,0.0,10045336.647770634,428543.0897371215,551228.4829663817,5797435.572703503,42381113.36170818,0.0,0.0,0.0,4.001025344
1699,1991,3,12,20,4.5,-373220.2260402985,-3452363.180446776,669119.9999999999,0.0,29088911.512356292,0.0,2007360.0,2810304.0,37714315.046032175,0.0,10045336.647770634,428543.0897371215,551228.4829663817,5797435.572703503,47759651.69380281,0.0,0.0,0.0,4.001025344
1700,1991,3,12,21,4.4,-376477.1834516869,-3482490.7005082057,669119.9999999999,0.0,30162898.939262427,0.0,2007360.0,2810304.0,39106759.72917578,0.0,10045336.647770634,428543.0897371215,551228.4829663817,5797435.572703503,49152096.37694642,0.0,0.0,0.0,4.001025344
1701,1991,3,12,22,1.7,-378589.35820956744,-3502028.74763427,669119.9999999999,0.0,36077260.48985205,0.0,2007360.0,2810304.0,46696077.88981354,0.0,10045336.647770634,428543.0897371215,551228.4829663817,5797435.572703503,56741414.53758418,0.0,0.0,0.0,4.001025344
1702,1991,3,12,23,1.7,-757178.7164191349,-7004057.49526854,669119.9999999999,0.0,38068220.69722393,0.0,602208.0,2375268.9408,49208584.85092146,0.0,11199688.546230623,428543.0897371215,551228.4829663817,3957248.513503503,60408273.39715208,0.0,0.0,0.0,4.4608
1703,1991,3,12,24,-0.5,-382031.7194699976,-3533871.2910981984,669119.9999999999,0.0,42332095.971107714,0.0,602208.0,2375268.9408,54584516.54782303,0.0,11199688.546230623,428543.0897371215,551228.4829663817,3957248.513503503,65784205.09405365,0.0,0.0,0.0,4.4608
1704,1991,3,13,1,-0.5,-382031.7194699976,-3533871.2910981984,669119.9999999999,0.0,42878475.208779104,0.0,200736.0,1570959.936,55268882.081823476,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,66468570.6280541,0.0,0.0,0.0,4.4608
1705,1991,3,13,2,-0.5,-382031.7194699976,-3533871.2910981984,669119.9999999999,0.0,44018017.49818194,0.0,200736.0,1570959.936,56700165.18725685,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,67899853.73348747,0.0,0.0,0.0,4.4608
1706,1991,3,13,3,-0.5,-382031.7194699976,-3533871.2910981984,669119.9999999999,0.0,44111661.69213307,0.0,200736.0,1570959.936,56816958.081634514,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,68016646.62786514,0.0,0.0,0.0,4.4608
1707,1991,3,13,4,-1.0,-456749.2081917147,-4225023.2946620425,669119.9999999999,0.0,45596634.28093609,0.0,200736.0,1570959.936,58677466.44774838,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,69877154.993979,0.0,0.0,0.0,4.4608
1708,1991,3,13,5,-1.0,-456749.2081917147,-4225023.2946620425,669119.9999999999,0.0,45473344.30619961,0.0,200736.0,1570959.936,58522579.93320835,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,69722268.47943898,0.0,0.0,0.0,4.4608
1709,1991,3,13,6,-2.1,-625861.3676118273,-5789345.2467225995,669119.9999999999,0.0,48436044.03849758,0.0,200736.0,1570959.936,62224268.75269598,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,73423957.2989266,0.0,0.0,0.0,4.4608
1710,1991,3,13,7,-2.1,-49702.790769931875,-3499793.948998194,669119.9999999999,0.0,47058571.779008254,0.0,200736.0,1570959.936,60504338.59599748,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,71704027.14222811,0.0,0.0,0.0,4.4608
1711,1991,3,13,8,0.0,2339171.165978594,1619295.2569415637,669119.9999999999,0.0,41356778.14241424,0.0,863164.7999999999,2019203.424,53357616.58229324,0.0,9890444.955176264,428543.0897371215,551228.4829663817,3862139.796703503,63248061.537469506,0.0,0.0,0.0,3.93933248
1712,1991,3,13,9,1.7,5964498.1116310805,14726572.511892645,669119.9999999999,0.0,34569094.93334117,0.0,379391.04000000004,1705854.528,44785866.760595456,0.0,4576304.736875295,428543.0897371215,551228.4829663817,3065017.140703503,49362171.49747075,0.0,0.0,0.0,1.8227274879999997
1713,1991,3,13,10,2.2,10021772.824243791,18517848.05906057,669119.9999999999,0.0,28459292.627600677,0.0,258748.704,1487212.8768,36898002.44634902,0.0,2709092.6624477254,428543.0897371215,551228.4829663817,2725733.153503503,39607095.108796746,0.0,0.0,0.0,1.079022912
1714,1991,3,13,11,3.3,6311707.451451838,13504954.984392077,669119.9999999999,0.0,26700931.956465755,0.0,258748.704,1487212.8768,34618255.117626674,0.0,2709092.6624477254,428543.0897371215,551228.4829663817,2725733.153503503,37327347.7800744,0.0,0.0,0.0,1.079022912
1715,1991,3,13,12,3.9,6871419.542319093,20302333.672384452,669119.9999999999,0.0,22327366.981732477,0.0,258748.704,1487212.8768,28947846.747024104,0.0,2709092.6624477254,428543.0897371215,551228.4829663817,2725733.153503503,31656939.40947183,0.0,0.0,0.0,1.079022912
1716,1991,3,13,13,3.9,7108679.95302301,15504904.800195223,669119.9999999999,0.0,23157428.266586535,0.0,258748.704,1487212.8768,30024036.648155417,0.0,2709092.6624477254,428543.0897371215,551228.4829663817,2725733.153503503,32733129.31060314,0.0,0.0,0.0,1.079022912
1717,1991,3,13,14,4.4,6778746.048193024,14242198.205274401,669119.9999999999,0.0,21423807.331328865,0.0,258748.704,1487212.8768,27776364.84734115,0.0,2709092.6624477254,428543.0897371215,551228.4829663817,2725733.153503503,30485457.509788875,0.0,0.0,0.0,1.079022912
1718,1991,3,13,15,4.4,5723516.436011836,15423654.5560073,669119.9999999999,0.0,22324516.63757103,0.0,258748.704,1487212.8768,28944151.22278117,0.0,2709092.6624477254,428543.0897371215,551228.4829663817,2725733.153503503,31653243.885228895,0.0,0.0,0.0,1.079022912
1719,1991,3,13,16,4.3,3198881.878394976,7534976.482555021,669119.9999999999,0.0,25000766.678226043,0.0,258748.704,1487212.8768,32413959.198660426,0.0,2709092.6624477254,428543.0897371215,551228.4829663817,2725733.153503503,35123051.861108154,0.0,0.0,0.0,1.079022912
1720,1991,3,13,17,3.9,1577721.8810204421,2683524.517526633,669119.9999999999,0.0,27718738.547816478,0.0,965941.6320000001,1995315.8399999999,35937860.302091,0.0,3303684.1273671095,428543.0897371215,551228.4829663817,3941029.044703503,39241544.42945811,0.0,0.0,0.0,1.315846784
1721,1991,3,13,18,3.3,469072.20937489456,-695156.3957281059,669119.9999999999,0.0,30746531.397543862,0.0,1344931.2,2425292.352,39863450.07124536,0.0,6194547.734920159,428543.0897371215,551228.4829663817,4749995.124703504,46057997.80616552,0.0,0.0,0.0,2.46726848
1722,1991,3,13,19,3.3,-156369.02477526426,-1446445.35861302,669119.9999999999,0.0,31044913.294552356,0.0,2007360.0,2810304.0,40250307.752840996,0.0,10045336.647770634,428543.0897371215,551228.4829663817,5797435.572703503,50295644.40061163,0.0,0.0,0.0,4.001025344
1723,1991,3,13,20,2.9,-157518.98627865358,-1457082.7369656172,669119.9999999999,0.0,33537003.154973373,0.0,2007360.0,2810304.0,43461804.20051642,0.0,10045336.647770634,428543.0897371215,551228.4829663817,5797435.572703503,53507140.84828705,0.0,0.0,0.0,4.001025344
1724,1991,3,13,21,2.8,-160286.03506460355,-1482678.502362539,669119.9999999999,0.0,33390069.415155753,0.0,2007360.0,2810304.0,43267500.033974335,0.0,10045336.647770634,428543.0897371215,551228.4829663817,5797435.572703503,53312836.68174497,0.0,0.0,0.0,4.001025344
1725,1991,3,13,22,3.3,-195461.28096908037,-1808056.6982662748,669119.9999999999,0.0,33683676.77677011,0.0,2007360.0,2810304.0,43644871.512507565,0.0,10045336.647770634,428543.0897371215,551228.4829663817,5797435.572703503,53690208.1602782,0.0,0.0,0.0,4.001025344
1726,1991,3,13,23,3.3,-195461.28096908037,-1808056.6982662748,669119.9999999999,0.0,35163736.92579788,0.0,602208.0,2375268.9408,45539452.93978427,0.0,11199688.546230623,428543.0897371215,551228.4829663817,3957248.513503503,56739141.486014895,0.0,0.0,0.0,4.4608
1727,1991,3,13,24,3.3,-156369.02477526426,-1446445.35861302,669119.9999999999,0.0,34468065.72587395,0.0,602208.0,2375268.9408,44652105.56416039,0.0,11199688.546230623,428543.0897371215,551228.4829663817,3957248.513503503,55851794.11039101,0.0,0.0,0.0,4.4608
1728,1991,3,14,1,3.3,-156369.02477526426,-1446445.35861302,669119.9999999999,0.0,36185967.52597356,0.0,200736.0,1570959.936,46834837.71247737,0.0,11199688.546230623,428543.0897371215,551228.4829663817,2751467.5087035033,58034526.25870799,0.0,0.0,0.0,4.4608
